Subject ID,Trial ID,Windows Timestamp,Simulation Timestamp,Hypothesis,Hypothesis Callout,Hypothesis CalloutID,Transcribed Utterance,Transcribed Callout,Transcribed Callout ID,Confidence
33,2,20141217-111102-364,6.907,one hundred ten,110,-1,four hundred feet,400 ft,2,0.7254023
33,2,20141217-111104-946,9.489,one,1,-1,,0,-1,0.9310912
33,2,20141217-111106-118,10.661,three fifty percent fuel,350%,-1,three fifty feet,350 ft,3,0.692294
33,2,20141217-111108-946,13.489,one,1,-1,,0,-1,0.9447338
33,2,20141217-111111-368,15.911,three hundred and fifty percent fuel,350%,-1,three hundred feet seven percent,"300 ft, 7 %","5, 4",0.886384
33,2,20141217-111115-433,19.976,one ten,110,-1,,0,-1,0.9409413
33,2,20141217-111118-008,22.551,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.8808164
33,2,20141217-111120-621,25.164,one ten feet,110 ft,-1,one twenty five feet,125 ft,-1,0.9366661
33,2,20141217-111122-481,27.024,one,1,-1,,0,-1,0.8869969
33,2,20141217-111124-373,28.916,one,1,-1,,0,-1,0.9462236
33,2,20141217-111127-513,32.056,one,1,-1,,0,-1,0.9480103
33,2,20141217-111130-936,35.479,one,1,-1,,0,-1,0.9392459
33,2,20141217-111134-411,38.954,six percent fuel,6%,9,six percent ,6%,9,0.8496618
33,2,20141217-111136-661,41.204,one,1,-1,,0,-1,0.9410861
33,2,20141217-111139-451,43.994,one,1,-1,,0,-1,0.9373847
33,2,20141217-111142-041,46.584,one ten percent fuel,110%,-1,five percent one forty feet,"5 %, 140 ft","13, 12",0.8790972
33,2,20141217-111146-788,51.331,one,1,-1,,0,-1,0.9374231
33,2,20141217-111150-676,55.219,one,1,-1,,0,-1,0.9454554
33,2,20141217-111152-651,57.194,one twenty percent fuel,120%,-1,one twenty feet,120 ft,15,0.6785596
33,2,20141217-111156-073,60.616,one,1,-1,,0,-1,0.9467306
33,2,20141217-111159-068,63.611,one,1,-1,,0,-1,0.9135811
33,2,20141217-111201-386,65.929,one ten feet,110 ft,16,one ten feet,110 ft,16,0.7767755
33,2,20141217-111204-565,69.108,one percent fuel,1%,-1,four percent ,4%,18,0.9406989
33,2,20141217-111207-933,72.476,one hundred ten,110,-1,one hundred feet,100 ft,17,0.9063336
33,2,20141217-111211-605,76.148,one,1,-1,,0,-1,0.9322572
33,2,20141217-111212-775,77.318,ninety feet,90 ft,-1,ninety feet,90 ft,-1,0.9296467
33,2,20141217-111213-643,78.186,one,1,-1,,0,-1,0.9483994
33,2,20141217-111215-383,79.926,one ten,110,-1,,0,-1,0.9276074
33,3,20141217-111226-322,0.154,one percent fuel,1%,-1,eight percent,8%,-1,0.9294897
33,3,20141217-111229-245,3.077,twenty feet,20 ft,-1,four fifty feet,450 ft,1,0.808997
33,3,20141217-111230-470,4.302,one,1,-1,,0,-1,0.9315999
33,3,20141217-111232-177,6.009,one hundred ten,110,-1,four hundred ten,410,-1,0.881133
33,3,20141217-111235-690,9.522,one,1,-1,,0,-1,0.9469416
33,3,20141217-111239-757,13.589,one,1,-1,,0,-1,0.9474681
33,3,20141217-111242-115,15.947,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.6710486
33,3,20141217-111243-140,16.972,seven percent fuel,7%,4,seven percent ,7%,4,0.9272093
33,3,20141217-111246-142,19.974,one,1,-1,,0,-1,0.9380621
33,3,20141217-111248-310,22.142,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.8448883
33,3,20141217-111249-757,23.589,one,1,-1,,0,-1,0.9367339
33,3,20141217-111251-402,25.234,one,1,-1,,0,-1,0.9468346
33,3,20141217-111255-159,28.991,one ten percent fuel,110%,-1,six percent ,6%,9,0.9385542
33,3,20141217-111259-109,32.941,one,1,-1,,0,-1,0.948916
33,3,20141217-111303-192,37.024,one ten,110,-1,,0,-1,0.9433973
33,3,20141217-111306-692,40.524,one ten,110,-1,,0,-1,0.9434525
33,3,20141217-111309-777,43.609,one hundred and thirty,130,-1,one forty feet,140 ft,12,0.8803102
33,3,20141217-111313-676,47.508,one ten,110,-1,,0,-1,0.9286633
33,3,20141217-111316-368,50.2,one,1,-1,one twenty feet,120 ft,15,0.9267727
33,3,20141217-111319-513,53.345,ten percent fuel,10%,-1,five percent,5%,13,0.9098076
33,3,20141217-111327-893,61.725,one thirty,130,-1,one hundren feet,100 ft,17,0.7953956
33,3,20141217-111333-163,66.995,one percent fuel,1%,-1,four percent ,4%,18,0.9438879
33,3,20141217-111339-198,73.03,ten,10,-1,,0,-1,0.7933674
33,4,20141217-111354-371,0.201,one,1,-1,,0,-1,0.9309396
33,4,20141217-111355-396,1.226,eight percent fuel,8%,-1,eight percent fuel,8%,-1,0.9131618
33,4,20141217-111357-279,3.109,eighty feet,80 ft,-1,four fifty feet,450 ft,1,0.875255
33,4,20141217-111359-651,5.481,one,1,-1,,0,-1,0.9456992
33,4,20141217-111401-346,7.176,a hundred feet,100 ft,-1,four hundred feet,400 ft,2,0.8030363
33,4,20141217-111402-279,8.109,one,1,-1,,0,-1,0.9227124
33,4,20141217-111403-951,9.781,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9320623
33,4,20141217-111406-051,11.881,one,1,-1,,0,-1,0.9466299
33,4,20141217-111408-081,13.911,one,1,-1,,0,-1,0.9478838
33,4,20141217-111409-861,15.691,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.8720598
33,4,20141217-111410-824,16.654,seven percent fuel,7%,4,seven percent ,7%,4,0.8790577
33,4,20141217-111413-431,19.261,one,1,-1,,0,-1,0.94728
33,4,20141217-111417-781,23.611,one,1,-1,,0,-1,0.9382251
33,4,20141217-111419-844,25.674,one ten,110,-1,,0,-1,0.9380102
33,4,20141217-111423-034,28.864,one ten percent fuel,110%,-1,seven percent ,7%,4,0.946081
33,4,20141217-111426-104,31.934,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.9304243
33,4,20141217-111427-221,33.051,one,1,-1,,0,-1,0.9430643
33,4,20141217-111429-116,34.946,one ten percent fuel,110%,-1,six percent,6%,9,0.8919685
33,4,20141217-111431-925,37.755,one ten feet,110 ft,16,one seventy five feet,175 ft,10,0.7442479
33,4,20141217-111438-350,44.18,one twenty feet,120 ft,15,one fifty feet,150 ft,11,0.7693691
33,4,20141217-111440-352,46.182,one ten percent fuel,110%,-1,six percent,6%,9,0.8459488
33,4,20141217-111442-540,48.37,ten percent fuel,10%,-1,five percent,5%,13,0.7955484
33,4,20141217-111444-605,50.435,one,1,-1,,0,-1,0.9439486
33,4,20141217-111449-020,54.85,one,1,-1,,0,-1,0.9392698
33,4,20141217-111453-328,59.158,one twenty,120,-1,one twenty feet,120 ft,15,0.9166086
33,4,20141217-111458-997,64.827,one,1,-1,,0,-1,0.9237763
33,4,20141217-111501-141,66.971,one percent fuel,1%,-1,four percent ,4%,18,0.9280335
33,4,20141217-111502-686,68.516,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8597528
33,4,20141217-111505-623,71.453,one ten,110,-1,one hun,1,-1,0.9241824
33,4,20141217-111508-993,74.823,one hundred and ten,110,-1,one hundred feet,100 ft,17,0.8542023
33,4,20141217-111512-948,78.778,one,1,-1,,0,-1,0.9481252
33,4,20141217-111516-336,82.166,one,1,-1,,0,-1,0.9454497
33,4,20141217-111517-918,83.748,one,1,-1,,0,-1,0.9475403
33,5,20141217-111533-839,1.444,eight percent fuel,8%,-1,eight percent ,8%,-1,0.928863
33,5,20141217-111535-372,2.977,ninety feet,90 ft,-1,four fifty feet,450 ft,1,0.6872866
33,5,20141217-111539-059,6.664,one hundred percent fuel,100%,-1,four hundred feet,400 ft,2,0.7488207
33,5,20141217-111541-642,9.247,one,1,-1,,0,-1,0.9414368
33,5,20141217-111543-897,11.502,one,1,-1,,0,-1,0.9473191
33,5,20141217-111546-162,13.767,one,1,-1,,0,-1,0.9487919
33,5,20141217-111547-954,15.559,three hundred feet,300 ft,5,three hundred feet sev,300 ft,5,0.8686489
33,5,20141217-111549-317,16.922,seven,7,-1,percent,%,-1,0.838845
33,5,20141217-111551-612,19.217,one,1,-1,,0,-1,0.9497843
33,5,20141217-111558-302,25.907,one ten percent fuel,110%,-1,seven percent ,7%,4,0.9451001
33,5,20141217-111601-954,29.559,one,1,-1,,0,-1,0.9441279
33,5,20141217-111603-541,31.146,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.7295961
33,5,20141217-111605-324,32.929,six percent fuel,6%,9,six percent ,6%,9,0.9480081
33,5,20141217-111608-109,35.714,one,1,-1,,0,-1,0.9488069
33,5,20141217-111610-214,37.819,one,1,-1,,0,-1,0.9483779
33,5,20141217-111611-706,39.311,one,1,-1,,0,-1,0.9474337
33,5,20141217-111615-284,42.889,one,1,-1,,0,-1,0.9460312
33,5,20141217-111617-406,45.011,one twenty feet,120 ft,15,one fifty feet,150 ft,11,0.8424319
33,5,20141217-111621-326,48.931,one ten percent fuel,110%,-1,five percent one forty feet,"5 %, 140 ft","13, 12",0.9440686
33,5,20141217-111625-898,53.503,one,1,-1,,0,-1,0.9445831
33,5,20141217-111628-684,56.289,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.6745951
33,5,20141217-111631-636,59.241,one percent fuel,1%,-1,five percent one twenty feet,"5%, 120 ft","13, 15",0.9424749
33,5,20141217-111636-291,63.896,one,1,-1,,0,-1,0.9488615
33,5,20141217-111639-553,67.158,one,1,-1,,0,-1,0.9471783
33,5,20141217-111641-291,68.896,one ten feet,110 ft,16,one ten feet,110 ft,16,0.7433648
33,5,20141217-111648-376,75.981,one,1,-1,,0,-1,0.9402851
33,5,20141217-111650-023,77.628,one,1,-1,,0,-1,0.9494973
33,5,20141217-111651-918,79.523,one,1,-1,,0,-1,0.9476997
33,5,20141217-111654-128,81.733,one,1,-1,,0,-1,0.93758
33,5,20141217-111656-113,83.718,one,1,-1,,0,-1,0.9472388
33,5,20141217-111700-116,87.721,one,1,-1,,0,-1,0.9473169
33,6,20141217-111714-649,0.224,one,1,-1,,0,-1,0.9406695
33,6,20141217-111716-319,1.894,eight percent fuel,8%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9438374
33,6,20141217-111718-551,4.126,one,1,-1,,0,-1,0.9229559
33,6,20141217-111719-993,5.568,one,1,-1,,0,-1,0.9467824
33,6,20141217-111721-549,7.124,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8757814
33,6,20141217-111726-768,12.343,one,1,-1,,0,-1,0.92975
33,6,20141217-111728-981,14.556,one ten feet,110 ft,16,three hundred feet,300 ft,5,0.8378023
33,6,20141217-111731-288,16.863,one percent fuel,1%,-1,seven percent,7%,4,0.8756151
33,6,20141217-111733-721,19.296,one,1,-1,,0,-1,0.9441253
33,6,20141217-111735-936,21.511,one fifty feet,150 ft,11,two fifty feet,250 ft,6,0.9392539
33,6,20141217-111737-413,22.988,one,1,-1,,0,-1,0.9399697
33,6,20141217-111739-681,25.256,one,1,-1,,0,-1,0.9395414
33,6,20141217-111743-235,28.81,one,1,-1,,0,-1,0.9407946
33,6,20141217-111746-700,32.275,one ten percent fuel,110%,-1,six percent ,6%,9,0.9201537
33,6,20141217-111750-387,35.962,one,1,-1,,0,-1,0.9474485
33,6,20141217-111752-300,37.875,seventy feet,70 ft,-1,one seventy five feet,175 ft,10,0.8195147
33,6,20141217-111755-152,40.727,one,1,-1,,0,-1,0.9290532
33,6,20141217-111758-040,43.615,one twenty,120,-1,one fifty feet,150 ft,11,0.7607118
33,6,20141217-111805-997,51.572,five percent fuel,5%,13,five percent ,5%,13,0.9412914
33,6,20141217-111809-052,54.627,one ten,110,-1,,0,-1,0.9196444
33,6,20141217-111813-090,58.665,one,1,-1,,0,-1,0.9466822
33,6,20141217-111816-355,61.93,one ten,110,-1,,0,-1,0.9436982
33,6,20141217-111819-899,65.474,one,1,-1,,0,-1,0.9484347
33,6,20141217-111821-977,67.552,one feet,1 ft,-1,,0,-1,0.7246736
33,6,20141217-111830-227,75.802,one ten,110,-1,,0,-1,0.9228652
33,6,20141217-111835-142,80.717,one,1,-1,,0,-1,0.9492047
33,6,20141217-111838-325,83.9,one,1,-1,,0,-1,0.9479075
33,7,20141217-111932-448,0.863,eight percent fuel,8%,-1,eight percent ,8%,-1,0.8053277
33,7,20141217-111934-521,2.936,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.9072985
33,7,20141217-111935-691,4.106,one,1,-1,,0,-1,0.9426045
33,7,20141217-111937-106,5.521,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.9175758
33,7,20141217-111940-721,9.136,one,1,-1,,0,-1,0.9491778
33,7,20141217-111942-313,10.728,eight feet,8 ft,-1,three fifty feet,350 ft,3,0.6953764
33,7,20141217-111944-901,13.316,one,1,-1,,0,-1,0.942932
33,7,20141217-111946-983,15.398,one percent fuel,1%,-1,seven percent ,7%,4,0.9240735
33,7,20141217-111948-663,17.078,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.953783
33,7,20141217-111949-718,18.133,one,1,-1,,0,-1,0.9478579
33,7,20141217-111951-480,19.895,one fifty feet,150 ft,11,two fifty feet,250 ft,6,0.9439331
33,7,20141217-111954-180,22.595,one,1,-1,,0,-1,0.9441819
33,7,20141217-111955-913,24.328,one ten percent fuel,110%,-1,seven percent,7%,4,0.9096833
33,7,20141217-112000-355,28.77,eight,8,-1,feet,ft,-1,0.9505709
33,7,20141217-112002-808,31.223,six percent fuel,6%,9,six percent fuel,6%,9,0.9326093
33,7,20141217-112006-055,34.47,one,1,-1,,0,-1,0.9449554
33,7,20141217-112009-575,37.99,one,1,-1,,0,-1,0.9407566
33,7,20141217-112012-410,40.825,one,1,-1,,0,-1,0.946909
33,7,20141217-112015-023,43.438,one hundred fifty feet,150 ft,11,one fifty feet,150 ft,11,0.8932747
33,7,20141217-112017-585,46,one,1,-1,,0,-1,0.9454576
33,7,20141217-112018-915,47.33,one hundred forty,140,-1,one forty feet,140 ft,12,0.7745013
33,7,20141217-112021-923,50.338,nine percent fuel,9%,-1,five percent fuel,5%,13,0.9311975
33,7,20141217-112024-618,53.033,eighty feet,80 ft,-1,one thirty feet,130 ft,14,0.8355697
33,7,20141217-112026-305,54.72,one,1,-1,,0,-1,0.9361528
33,7,20141217-112028-535,56.95,one hundred twenty feet,120 ft,15,one twenty feet,120 ft,15,0.7996784
33,7,20141217-112030-505,58.92,one,1,-1,,0,-1,0.9457228
33,7,20141217-112032-610,61.025,one,1,-1,,0,-1,0.9480616
33,7,20141217-112036-030,64.445,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8724247
33,7,20141217-112038-043,66.458,one,1,-1,,0,-1,0.9467893
33,7,20141217-112039-695,68.11,one,1,-1,,0,-1,0.9463168
33,7,20141217-112042-983,71.398,one,1,-1,,0,-1,0.9486
33,7,20141217-112044-675,73.09,one,1,-1,,0,-1,0.9310799
33,7,20141217-112045-943,74.358,one hundred twenty percent fuel,120%,-1,one hundred feet,100 ft,17,0.7783169
33,7,20141217-112048-502,76.917,four percent fuel,4%,18,four percent ,4%,18,0.923481
33,7,20141217-112051-312,79.727,one,1,-1,,0,-1,0.9444795
33,8,20141217-112107-960,0.367,one feet,1 ft,-1,eight percent,8%,-1,0.9444655
33,8,20141217-112109-585,1.992,one,1,-1,cent,0,-1,0.9430383
33,8,20141217-112111-853,4.26,one,1,-1,,0,-1,0.9447895
33,8,20141217-112114-040,6.447,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8505691
33,8,20141217-112115-285,7.692,one,1,-1,,0,-1,0.8947627
33,8,20141217-112117-755,10.162,one twenty feet,120 ft,15,three fifty feet,350 ft,3,0.9259514
33,8,20141217-112119-425,11.832,one,1,-1,,0,-1,0.937467
33,8,20141217-112122-695,15.102,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9325865
33,8,20141217-112124-238,16.645,one,1,-1,,0,-1,0.9409747
33,8,20141217-112125-793,18.2,ten percent fuel,10%,-1,seven percent,7%,4,0.8871438
33,8,20141217-112129-190,21.597,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.8979353
33,8,20141217-112132-858,25.265,one ten,110,-1,,0,-1,0.9360231
33,8,20141217-112135-557,27.964,one,1,-1,,0,-1,0.9483504
33,8,20141217-112137-045,29.452,one,1,-1,,0,-1,0.9366692
33,8,20141217-112138-655,31.062,one,1,-1,,0,-1,0.9410738
33,8,20141217-112143-407,35.814,one,1,-1,,0,-1,0.9489601
33,8,20141217-112146-080,38.487,one ten percent fuel,110%,-1,six percent fuel,6%,9,0.8890429
33,8,20141217-112149-677,42.084,one,1,-1,,0,-1,0.9490306
33,8,20141217-112153-125,45.532,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.8111604
33,8,20141217-112154-285,46.692,one hundred twenty feet,120 ft,15,one forty feet,140 ft,12,0.8421314
33,8,20141217-112156-985,49.392,nine percent fuel,9%,-1,five percent ,5%,13,0.7367363
33,8,20141217-112203-212,55.619,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.931849
33,8,20141217-112209-942,62.349,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9324723
33,8,20141217-112213-662,66.069,one percent fuel,1%,-1,four percent,4%,18,0.9026494
33,8,20141217-112216-147,68.554,one,1,-1,,0,-1,0.9422863
33,8,20141217-112220-259,72.666,one,1,-1,,0,-1,0.9500035
33,8,20141217-112222-584,74.991,one percent fuel,1%,-1,four seven six,476,-1,0.7143797
33,9,20141217-112233-781,1.679,eight percent fuel,8%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9351326
33,9,20141217-112236-296,4.194,one,1,-1,,0,-1,0.9360081
33,9,20141217-112238-519,6.417,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.911221
33,9,20141217-112239-656,7.554,one,1,-1,,0,-1,0.9292134
33,9,20141217-112241-921,9.819,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9347782
33,9,20141217-112243-766,11.664,one,1,-1,,0,-1,0.9384242
33,9,20141217-112246-279,14.177,one hundred ten,110,-1,three hundred feet,300 ft,5,0.940304
33,9,20141217-112250-319,18.217,seven percent fuel,7%,4,seven percent,7%,4,0.8473943
33,9,20141217-112253-256,21.154,one,1,-1,,0,-1,0.9492959
33,9,20141217-112254-101,21.999,fifty feet,50 ft,-1,two fifty feet,250 ft,6,0.8452368
33,9,20141217-112257-723,25.621,one ten,110,-1,,0,-1,0.9351873
33,9,20141217-112301-131,29.029,one ten percent fuel,110%,-1,seven percent ,7%,4,0.9288779
33,9,20141217-112304-940,32.838,one twenty,120,-1,,0,-1,0.9424874
33,9,20141217-112308-591,36.489,one hundred twenty,120,-1,one seventy five feet,175 ft,10,0.7956039
33,9,20141217-112311-890,39.788,six percent fuel,6%,9,six percent ,6%,9,0.9425367
33,9,20141217-112314-380,42.278,one,1,-1,,0,-1,0.9483126
33,9,20141217-112315-950,43.848,one,1,-1,,0,-1,0.9447508
33,9,20141217-112318-105,46.003,one,1,-1,,0,-1,0.9393648
33,9,20141217-112320-052,47.95,fifty feet,50 ft,-1,one fifty feet,150 ft,11,0.7642677
33,9,20141217-112321-902,49.8,one forty,140,-1,one forty feet,140 ft,12,0.9031008
33,9,20141217-112324-659,52.557,one ten percent fuel,110%,-1,five percent one thirty feet,"5%, 130 ft","13, 14",0.9153255
33,9,20141217-112329-009,56.907,one,1,-1,,0,-1,0.938661
33,9,20141217-112331-382,59.28,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9283901
33,9,20141217-112334-427,62.325,one,1,-1,,0,-1,0.9331496
33,9,20141217-112335-554,63.452,one,1,-1,,0,-1,0.9498256
33,9,20141217-112337-742,65.64,one percent fuel,1%,-1,four percent one ten feet,"4%, 110 ft","18, 16",0.9206659
33,9,20141217-112340-172,68.07,one ten,110,-1,,0,-1,0.92054
33,9,20141217-112342-302,70.2,one,1,-1,,0,-1,0.9457788
33,9,20141217-112344-709,72.607,one,1,-1,,0,-1,0.9296923
33,9,20141217-112346-174,74.072,one ten,110,-1,,0,-1,0.9359496
33,9,20141217-112349-507,77.405,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9368861
33,9,20141217-112351-799,79.697,one,1,-1,,0,-1,0.9454229
33,9,20141217-112353-747,81.645,one,1,-1,,0,-1,0.9365926
33,9,20141217-112356-222,84.12,one ten,110,-1,,0,-1,0.9427505
33,9,20141217-112400-059,87.957,one,1,-1,,0,-1,0.9342379
33,10,20141217-112424-126,0.153,one,1,-1,,0,-1,0.9483182
33,10,20141217-112425-718,1.745,eight percent fuel,8%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9299433
33,10,20141217-112429-993,6.02,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.9196368
33,10,20141217-112434-373,10.4,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.9029428
33,10,20141217-112437-371,13.398,one,1,-1,,0,-1,0.9380463
33,10,20141217-112439-996,16.023,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9266617
33,10,20141217-112441-058,17.085,one percent fuel,1%,-1,seven percent ,7%,4,0.8494781
33,10,20141217-112444-288,20.315,one,1,-1,,0,-1,0.9470947
33,10,20141217-112446-120,22.147,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.8717813
33,10,20141217-112449-770,25.797,one,1,-1,,0,-1,0.9397038
33,10,20141217-112453-433,29.46,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.7792743
33,10,20141217-112454-455,30.482,one,1,-1,,0,-1,0.9414786
33,10,20141217-112456-383,32.41,six percent fuel,6%,9,six percent ,6%,9,0.9468879
33,10,20141217-112459-263,35.29,one,1,-1,,0,-1,0.9467967
33,10,20141217-112505-930,41.957,one,1,-1,,0,-1,0.9485441
33,10,20141217-112508-283,44.31,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.8517959
33,10,20141217-112509-438,45.465,one,1,-1,,0,-1,0.9239421
33,10,20141217-112511-117,47.144,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.8033286
33,10,20141217-112517-037,53.064,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.8073063
33,10,20141217-112518-149,54.176,one,1,-1,,0,-1,0.927061
33,10,20141217-112519-467,55.494,ten percent fuel,10%,-1,five percent ,5%,13,0.9339232
33,10,20141217-112521-769,57.796,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9447612
33,10,20141217-112523-260,59.287,one,1,-1,,0,-1,0.944949
33,10,20141217-112525-525,61.552,one,1,-1,,0,-1,0.9423742
33,10,20141217-112528-446,64.473,one ten feet,110 ft,16,one ten feet,110 ft,16,0.9127742
33,10,20141217-112529-757,65.784,one percent fuel,1%,-1,four percent fuel,4%,18,0.8984904
33,10,20141217-112537-511,73.538,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9230128
33,10,20141217-112538-577,74.604,one,1,-1,,0,-1,0.9396239
33,10,20141217-112540-932,76.959,one,1,-1,,0,-1,0.9492621
33,10,20141217-112545-150,81.177,one,1,-1,,0,-1,0.949812
33,11,20141217-112600-217,0.731,one percent fuel,1%,-1,eight percent fuel,8%,-1,0.941872
33,11,20141217-112602-577,3.091,one twenty feet,120 ft,15,four fifty feet,450 ft,1,0.7873937
33,11,20141217-112606-117,6.631,one twenty feet,120 ft,15,four hundred feet,400 ft,2,0.7409139
33,11,20141217-112609-677,10.191,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.8800728
33,11,20141217-112611-352,11.866,one,1,-1,,0,-1,0.9453906
33,11,20141217-112613-434,13.948,one hundred feet,100 ft,17,three hundred feet,300 ft,5,0.9434434
33,11,20141217-112615-702,16.216,one,1,-1,,0,-1,0.9281141
33,11,20141217-112617-599,18.113,one,1,-1,,0,-1,0.940495
33,11,20141217-112619-014,19.528,seven percent fuel,7%,4,seven percent ,7%,4,0.938017
33,11,20141217-112621-437,21.951,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9496621
33,11,20141217-112622-504,23.018,one,1,-1,,0,-1,0.9446929
33,11,20141217-112625-274,25.788,one,1,-1,,0,-1,0.9478302
33,11,20141217-112629-897,30.411,one,1,-1,,0,-1,0.9364305
33,11,20141217-112632-934,33.448,one,1,-1,,0,-1,0.9491627
33,11,20141217-112637-107,37.621,one,1,-1,,0,-1,0.949664
33,11,20141217-112640-654,41.168,one ten,110,-1,,0,-1,0.9421002
33,11,20141217-112644-552,45.066,one,1,-1,,0,-1,0.948866
33,11,20141217-112647-099,47.613,one,1,-1,,0,-1,0.9265866
33,11,20141217-112648-764,49.278,one,1,-1,,0,-1,0.9488539
33,11,20141217-112650-684,51.198,one,1,-1,,0,-1,0.9496579
33,11,20141217-112653-219,53.733,one,1,-1,,0,-1,0.935308
33,11,20141217-112657-159,57.673,one,1,-1,,0,-1,0.9483709
33,11,20141217-112700-814,61.328,one ten,110,-1,,0,-1,0.9338442
33,11,20141217-112703-549,64.063,four percent fuel,4%,18,four percent ,4%,18,0.9128099
33,11,20141217-112706-947,67.461,one,1,-1,,0,-1,0.9410481
33,11,20141217-112708-212,68.726,one ten feet,110 ft,16,one ten feet,110 ft,16,0.7860454
33,11,20141217-112709-644,70.158,one,1,-1,,0,-1,0.9249463
33,11,20141217-112711-267,71.781,one ten,110,-1,,0,-1,0.9469329
33,11,20141217-112715-437,75.951,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9417469
33,11,20141217-112717-752,78.266,one,1,-1,,0,-1,0.947075
33,11,20141217-112719-937,80.451,four percent fuel,4%,18,four percent ,4%,18,0.9281742
33,11,20141217-112723-862,84.376,one,1,-1,,0,-1,0.9505434
33,11,20141217-112725-707,86.221,one,1,-1,,0,-1,0.9442944
33,12,20141217-112737-169,0.18,one,1,-1,,0,-1,0.9322678
33,12,20141217-112738-877,1.888,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9502915
33,12,20141217-112740-342,3.353,fifty feet,50 ft,-1,four fifty feet,450 ft,1,0.6196949
33,12,20141217-112742-657,5.668,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8803088
33,12,20141217-112744-772,7.783,one,1,-1,,0,-1,0.9483919
33,12,20141217-112747-105,10.116,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.8913362
33,12,20141217-112751-297,14.308,one hundred and ten percent fuel,110%,-1,three hundred feet seven percent,"300 ft, 7 %","5, 4",0.9400148
33,12,20141217-112756-749,19.76,one,1,-1,,0,-1,0.9347337
33,12,20141217-112759-204,22.215,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9257648
33,12,20141217-112800-264,23.275,one,1,-1,,0,-1,0.9345453
33,12,20141217-112802-884,25.895,one,1,-1,,0,-1,0.9402206
33,12,20141217-112806-241,29.252,one,1,-1,,0,-1,0.9469744
33,12,20141217-112809-603,32.614,one ten,110,-1,,0,-1,0.9466512
33,12,20141217-112813-498,36.509,one,1,-1,,0,-1,0.9404546
33,12,20141217-112815-955,38.966,one,1,-1,,0,-1,0.9445374
33,12,20141217-112817-638,40.649,one,1,-1,,0,-1,0.9446883
33,12,20141217-112820-543,43.554,one,1,-1,,0,-1,0.9412805
33,12,20141217-112823-943,46.954,one,1,-1,,0,-1,0.9444268
33,12,20141217-112828-158,51.169,one,1,-1,,0,-1,0.9482807
33,12,20141217-112831-570,54.581,one hundred and ten feet,110 ft,16,one twenty feet,120 ft,15,0.8730372
33,12,20141217-112834-888,57.899,one,1,-1,,0,-1,0.947797
33,12,20141217-112836-430,59.441,one,1,-1,,0,-1,0.948837
33,12,20141217-112839-950,62.961,ten percent fuel,10%,-1,five percent fuel,5%,13,0.942275
33,12,20141217-112843-163,66.174,one ten,110,-1,,0,-1,0.9328372
33,12,20141217-112846-660,69.671,one ten,110,-1,,0,-1,0.9390572
